Mal_id,Title,Title English,Title Japanese,Type,Source,Episodes,Status,Airing,Aired From,Aired To,Score,Rank,Popularity,Members,Favorites,Synopsis,Studios,Genres,Themes
55985,Skulls in the Stars,,SKULLS IN THE STARS,Music,Original,1.0,Finished Airing,False,2016-06-30,,,,23171,127,0,Music video for the song Skulls in the Stars by Necronomidol.,,,Music
55986,Na mo Naki Nanimo Kamo,Nameless Name,名もなき何もかも,Music,Original,1.0,Finished Airing,False,2023-05-29,,6.85,,14757,862,1,"Music video for the song Na mo Naki Nanimo Kamo by Togenashi Togeari, the band in the anime Girls Band Cry.",,,Music
55987,Itsuwari no Kotowari,No Rhyme Nor Reason,偽りの理,Music,Original,1.0,Finished Airing,False,2023-05-29,,6.67,,15079,783,1,"Music video for the song Itsuwari no Kotowari by Togenashi Togeari, the band in the anime Girls Band Cry.",,,Music
55988,"Kiutsu, Hakudakusu",White Drizzle in Gloom,気鬱、白濁す,Music,Original,1.0,Finished Airing,False,2023-06-26,,6.42,,15490,696,1,"Music video for the song Kiutsu, Hakudakusu by Togenashi Togeari, the band in the anime Girls Band Cry.",,,Music
55989,Hi! Hi! Hi! Hi!,,ハイッ! ハイッ! ハイッ! ハイッ!,Music,Original,1.0,Finished Airing,False,1997-05-21,,,,23497,120,0,Music video for the song Hi! Hi! Hi! Hi! by FUNK THE PEANUTS.,Tatsunoko Production,,Music
55990,Fine,,Fine,Music,Original,1.0,Finished Airing,False,2017-09-01,,,,23648,116,0,Music video for the song Fine by Junho (From 2PM).,,,Music
55991,Boogie-Woogie Gorilla,,ブギ・ウギ・ゴリラ,Music,Original,1.0,Finished Airing,False,1996-08-04,,,,23841,112,0,Music video for the song Boogie-Woogie Gorilla by GO-RILLA that was featured on NHK's Minna no Uta program.,,,Music
55992,Kareha no Komoriuta,,枯れ葉の子守唄,Music,Original,1.0,Finished Airing,False,1984-12-04,,,,23799,113,0,Music video for the song Kareha no Komoriuta by Chie Hyou that was featured on NHK's Minna no Uta program.,,,Music
55993,Fanren Xiu Xian Chuan: Xinghai Feichi Pian Xuzhang,A Record of Mortal's Journey to Immortality: Speeding in the Sea of Stars,凡人修仙传 星海飞驰篇 序章,ONA,Web novel,4.0,Finished Airing,False,2023-07-30,2023-08-20,7.8,1032.0,12193,1797,9,,"Original Force, Wonder Cat Animation","Action, Adventure, Fantasy","Historical, Martial Arts"
55994,Sword Art Online Alternative: Gun Gale Online II,Sword Art Online Alternative: Gun Gale Online II,ソードアート・オンライン オルタナティブ ガンゲイル・オンラインⅡ,TV,Light novel,12.0,Finished Airing,False,2024-10-05,2024-12-21,7.15,3607.0,2214,99994,327,"A new tournament, Squad Jam 3, has been announced in the popular VR game Gun Gale Online. This time, Pitohui, one of the best performers in the previous competition, offers to team up with Karen Kohiruimaki, better known in-game as LLENN, the ""Pink Devil."" Despite her initial reluctance, Karen agrees to join Pitohui's team, LPFM, since she looks forward to facing SHINC, her rivals from the previous Squad Jam.

The newly formed LPFM enrolls in the tournament and is quickly recognized as the favorite to win due to the caliber of its players. As they strive to come out on top and win Squad Jam 3, LLENN, Pitohui, and the other members of LPFM battle against other competitors and tackle unexpected challenges.

[Written by MAL Rewrite]",A-1 Pictures,Action,"Military, Video Game"
55995,Your Forma,Your Forma,ユア・フォルマ,TV,Light novel,,Not yet aired,False,2025-04-02,,,,6601,10503,30,"In an alternate 2023, the Your Forma, a miraculous ""smart thread"" technology initially developed to treat a massive outbreak of viral encephalitis, has become an integral part of daily life. But these convenient devices come with an invasive drawback—they record every sight, sound, and even emotion their users experience.

For electronic investigator Echika Hieda, diving into peoples' memories via the Your Forma and hunting for evidence to solve the toughest crimes is all part of a day's work. The problem is, she's so good at what she does that her assistants literally fry their brains trying to keep up with her. After putting one too many aides in the hospital, the top brass finally furnish Echika with a partner on her level, a brilliant yet cheeky android named Harold Lucraft. Does this unlikely duo have what it takes to resolve their mutual suspicions and avert a deadly technological infection from sweeping across the globe before it's too late?

(Source: Yen Press)",Geno Studio,"Mystery, Sci-Fi",Detective
55996,Koi wa Futago de Warikirenai,Love Is Indivisible by Twins,恋は双子で割り切れない,TV,Light novel,12.0,Finished Airing,False,2024-07-10,2024-09-25,6.29,8310.0,2957,61858,209,"Jun Shirasaki and the Jinguuji sisters are childhood friends and neighbors. When Jun's first girlfriend, the older sister Rumi, breaks up with him, she says something that complicates the three people's relationship, their first loves, and their romance—?

(Source: MAL News)",ROLL2,"Comedy, Romance","Love Polygon, School"
55997,"Guild no Uketsukejou desu ga, Zangyou wa Iya nanode Boss wo Solo Toubatsu Shiyou to Omoimasu","I May Be a Guild Receptionist, but I'll Solo Any Boss to Clock Out on Time",ギルドの受付嬢ですが、残業は嫌なのでボスをソロ討伐しようと思います,TV,Light novel,12.0,Currently Airing,True,2025-01-11,,7.05,4137.0,2554,79496,216,"Alina Clover signed up to be a receptionist for the Adventurers Guild thinking it would be her ticket to the good life. Unfortunately, her dream gig turns into an overtime nightmare whenever adventurers get stuck clearing a dungeon. To save herself from paperwork, Alina takes to beating down monsters herself to solve the problem! Now she just needs to keep her activities a secret...

(Source: Yen Press)",CloverWorks,"Action, Adventure, Comedy, Fantasy",
55998,Momochi-san Chi no Ayakashi Ouji,The Demon Prince of Momochi House,百千さん家のあやかし王子,TV,Manga,12.0,Finished Airing,False,2024-01-06,2024-03-23,6.5,7094.0,3260,51100,232,"Orphan Himari Momochi's only link to her late parents is the house they secretly bequeathed her, which she does not learn of until her 16th birthday. Thrilled by the opportunity to know more about her family, Himari arrives at the rumored haunted house and is bewildered to find three young men already living there: Aoi Nanamori, who identifies himself as the guardian of the place, and his two familiars, Yukari and Ise. Although they allow her to stay overnight, they warn her to leave the next day so she can avoid harm from ayakashi—wandering spirits that sometimes attack human beings.

Surprisingly, Himari is unaffected by her spectral encounters and determined to move in to the residence. After she discovers that Aoi had become guardian unwittingly and is now confined to the property, forgotten by the outside world, her resolve only grows stronger. Touched by his story, Himari decides to find a way to free Aoi from his dim fate, and she convinces the three Momochi House protectors to accept her as their landlady. However, the mysterious Kasha who keeps sending hostile ayakashi to Himari's new home seems to have darker plans for Aoi's future.

[Written by MAL Rewrite]",Drive,"Romance, Supernatural",Mythology
55999,Skysonar,,SKYSONAR,Music,Original,1.0,Finished Airing,False,2023-07-15,,6.5,,15824,642,2,Music video for the song Skysonar by Shiranui Flare.,INTERFACEDOGS,,Music
56003,Tadaima Shiawase,,ただ今 しあわせ,Music,Original,1.0,Finished Airing,False,1990-04-03,,,,24037,108,0,Music video for the song Tadaima Shiawase by Kiichi Nakai that was featured on NHK's Minna no Uta program.,,,Music
56004,Soba ni Ite yo Teddy Bear,,そばにいてよテディベア,Music,Original,1.0,Finished Airing,False,1996-08-01,,,,24326,102,0,Music video for the song Soba ni Ite yo Teddy Bear by Mio Watanabe that was featured on NHK's Minna no Uta program.,,,Music
56005,Tomoshibi Serenade,,灯火セレナード,Music,Original,1.0,Finished Airing,False,2022-04-09,,6.32,,19614,302,2,Music video for the song Tomoshibi Serenade by ChouCho. The song was featured as the ending for Shokei Shoujo no Virgin Road.,,"Drama, Fantasy",Music
56006,Twilight Little Star,,twilight little star,Music,Original,1.0,Finished Airing,False,2023-07-03,,5.98,,14744,866,1,Music video for the song Twilight Little Star by ChouCho. The song was featured as the ending for Masamune-kun no Revenge R.,,Romance,Music
56007,Dooppel!,,DOOPPEL!,Movie,Original,1.0,Finished Airing,False,2011-01-01,,,20314.0,24201,105,0,A short film by Hideki Nakagawa.,,Action,
56008,Sabikui Bisco Season 2,,錆喰いビスコ 第2,TV,Light novel,,Not yet aired,False,,,,,4566,26476,50,Second season of Sabikui Bisco.,OZ,"Action, Adventure, Fantasy, Sci-Fi",
56009,Yuusha-kei ni Shosu: Choubatsu Yuusha 9004-tai Keimu Kiroku,Sentenced to Be a Hero: The Prison Records of Penal Hero Unit 9004,勇者刑に処す 懲罰勇者9004隊刑務記録,TV,Light novel,,Not yet aired,False,2025-01-01,,,,6719,10110,31,"Heroism—a punishment for only the worst criminals. Those sentenced to the fate of a hero are forced to fight at the front lines against the demon king's army—and if they die, all they can expect is to be revived and continue the battle. But when their leader, convicted of killing a goddess, meets another goddess himself, the contract they forge may be enough to change the world...

(Source: Yen Press)",Studio Kai,"Action, Adventure, Fantasy",
56010,Kani-san Kani-san,,かにさん　かにさん,Music,Original,1.0,Finished Airing,False,1994-02-02,,,,24160,105,0,Music video for the song Kani-san Kani-san by Takuzou Kawatani that was featured on NHK's Minna no Uta program.,,,Music
56011,Nee Shitteru kai,,ねぇ 知ってるかい,Music,Original,1.0,Finished Airing,False,1990-04-03,,,,24304,103,0,Music video for the song Nee Shitteru kai by Seiji Tanaka that was featured on NHK's Minna no Uta program.,,,Music
56012,Ring a Bell,,リングアベル,Music,Original,1.0,Finished Airing,False,2016-12-05,,,,24926,93,0,Music video for the song Ring a Bell by LiSA that was featured on NHK's Minna no Uta program.,,,Music
56014,"Uri, Dasi",Once Again,"우리, 다시",Music,Web manga,1.0,Finished Airing,False,2022-02-25,,6.34,,20913,229,0,Music video for the song Once Again by Kang Seong-woo. Serves as a promo for See You in My 19th Life manhwa.,LICO,Romance,"Music, Reincarnation"
56015,Miraijima,Future Island,未来島 ~Future Island~,Music,Other,1.0,Finished Airing,False,2023-07-17,,6.31,,13193,1322,5,Music video promoting the official song of One Piece volume 106.,BUDDHA INC.,,"Idols (Female), Music"
56018,Haru Natsu Aki Fuyu,,はる　なつ　あき　ふゆ,Music,Original,1.0,Finished Airing,False,1989-10-02,,,,24353,102,0,Music video for the song Haru Natsu Aki Fuyu by Muneyuki Satou that was featured on NHK's Minna no Uta program.,,,Music
56019,Kamekame Dance,,カメカメダンス,Music,Original,1.0,Finished Airing,False,1991-06-01,,,,24088,107,0,Music video for the song Kamekame Dance by Miho Matsuba that was featured on NHK's Minna no Uta program.,,,Music
56020,Future Tone Bender,,Future Tone Bender (with milet),Music,Original,1.0,Finished Airing,False,2021-11-11,,,,22491,151,0,Music video for the song Future Tone Bender by TK from Ling Tosite Sigure featuring milet.,,Sci-Fi,Music
56021,Enrai,,遠雷,Music,Original,1.0,Finished Airing,False,2023-03-04,,,,23645,116,0,Music video for the song Enrai by Apogee.,,,Music
56023,Aruiwa Eiga no Yona,,あるいは映画のような,Music,Original,1.0,Finished Airing,False,2020-09-07,,,,22559,148,0,Music video for the song Aruiwa Eiga no Yona by yama.,,,Music
56025,Mopemope,,もぺもぺ,Music,Original,1.0,Finished Airing,False,2017-10-09,,,,22465,152,1,"Animated video for LeaF's song Mopemope, directed by Optie.",,"Avant Garde, Horror",Music
56027,Uju Kuju?,,うじゅくじゅ？,Music,Original,1.0,Finished Airing,False,2001-04-01,,,,23554,118,0,Music video for the song Uju Kuju? by Hikaru Nishida that was featured on NHK's Minna no Uta program.,,,"Anthropomorphic, Music"
56029,Brownie,Brownie,ブラウニー,Music,Original,1.0,Finished Airing,False,2021-06-13,,,,23185,127,0,Music video for the song Brownie by Wanuka.,,,Music
56030,Ai Okure,Love Me Do,アイオクレ,Music,Original,1.0,Finished Airing,False,2022-04-24,,,,21819,179,0,Music video for the song Ai Okure by Wanuka.,,,Music
56031,Zecchou Sanka,Orgasm Anthem,絶頂讃歌,Music,Original,1.0,Finished Airing,False,2022-09-06,,,,21769,183,2,Music video for the song Zecchou Sanka by Wanuka.,,,Music
56032,Shinbigan,Aesthetic Sense,審美眼,Music,Original,1.0,Finished Airing,False,2023-07-18,,,,21972,173,0,Music video for the song Shinbigan by Wanuka.,,Romance,Music
56033,AOTU Shijie 3 Specials,,凹凸世界 3,ONA,Web manga,4.0,Finished Airing,False,2020-01-01,,,19204.0,23182,127,0,,,"Adventure, Fantasy, Sci-Fi",Super Power
56034,Fuuga no Gihou,The Art of Fugue,風雅の技法,Movie,Original,1.0,Finished Airing,False,1967-11-01,,5.27,12741.0,19446,310,0,The first CG animated film produced in Japan. It premiered at the first Sogetsu Experimental Film Festival and was made by students Gaku Yamada and Yoshio Tsukio from the Department of Urban Engineering at The University of Tokyo.,,Avant Garde,Music
56035,Renjo Shiika,,恋情詩歌,Music,Original,1.0,Finished Airing,False,2023-07-18,,6.3,,17486,453,1,Music video for the song Renjo Shiika by AyaFubuMi.,,,Music
56036,......,......,......,Music,Original,1.0,Finished Airing,False,2023-06-11,,6.53,,14971,812,2,Music video directed by obmolot for the song ...... by x0o0x_.,Flat Studio,"Horror, Supernatural",Music
56038,Lazarus,,ラザロ,TV,Original,13.0,Not yet aired,False,2025-04-01,,,,3728,40452,320,"The year is 2052—an era of unprecedented peace and prosperity prevails across the globe. The reason for this: mankind has been freed from sickness and pain. Nobel Prize winning neuroscientist Dr. Skinner has developed a miracle cure-all drug with no apparent drawbacks called Hapuna. Hapuna soon becomes ubiquitous... and essential. However, soon after Hapuna is officially introduced, Dr. Skinner vanishes.

Three years later, the world has moved on. But Dr. Skinner has returned—this time, as a harbinger of doom. Skinner announces that Hapuna has a short half-life. Everyone who has taken it will die approximately three years later. Death is coming for this sinful world—and coming soon.

As a response to this threat, a special task force of 5 agents is gathered from across the world to save humanity from Skinner’s plan. This group is called ""Lazarus."" Can they find Skinner and develop a vaccine before time runs out? 

(Source: Adult Swim, edited)",MAPPA,Sci-Fi,
56040,Shi Wangzhe A? 2nd Season,,是王者啊? 第二季,ONA,Game,13.0,Finished Airing,False,2023-07-27,2023-10-12,,14120.0,18510,376,0,,,"Comedy, Fantasy",
